3376,2020-12-16 00:01:32.317156+00,2020-12-16 00:01:32.31718+00,,0,KOTA TEGAL,,,33,
3401,2020-12-16 00:01:32.320135+00,2020-12-16 00:01:32.320159+00,,0,KABUPATEN KULON PROGO,,,34,
3402,2020-12-16 00:01:32.323066+00,2020-12-16 00:01:32.323089+00,,0,KABUPATEN BANTUL,,,34,
3403,2020-12-16 00:01:32.325973+00,2020-12-16 00:01:32.325997+00,,0,KABUPATEN GUNUNG KIDUL,,,34,
3404,2020-12-16 00:01:32.328853+00,2020-12-16 00:01:32.328877+00,,0,KABUPATEN SLEMAN,,,34,
3471,2020-12-16 00:01:32.331856+00,2020-12-16 00:01:32.331879+00,,0,KOTA YOGYAKARTA,,,34,
3501,2020-12-16 00:01:32.334937+00,2020-12-16 00:01:32.33496+00,,0,KABUPATEN PACITAN,,,35,
3502,2020-12-16 00:01:32.338353+00,2020-12-16 00:01:32.338379+00,,0,KABUPATEN PONOROGO,,,35,
3503,2020-12-16 00:01:32.341482+00,2020-12-16 00:01:32.341504+00,,0,KABUPATEN TRENGGALEK,,,35,
3504,2020-12-16 00:01:32.344956+00,2020-12-16 00:01:32.344981+00,,0,KABUPATEN TULUNGAGUNG,,,35,
3505,2020-12-16 00:01:32.348349+00,2020-12-16 00:01:32.348376+00,,0,KABUPATEN BLITAR,,,35,
3506,2020-12-16 00:01:32.351613+00,2020-12-16 00:01:32.351638+00,,0,KABUPATEN KEDIRI,,,35,
3507,2020-12-16 00:01:32.354796+00,2020-12-16 00:01:32.354822+00,,0,KABUPATEN MALANG,,,35,
3508,2020-12-16 00:01:32.358026+00,2020-12-16 00:01:32.358052+00,,0,KABUPATEN LUMAJANG,,,35,
3509,2020-12-16 00:01:32.361288+00,2020-12-16 00:01:32.361314+00,,0,KABUPATEN JEMBER,,,35,
3510,2020-12-16 00:01:32.364828+00,2020-12-16 00:01:32.364853+00,,0,KABUPATEN BANYUWANGI,,,35,
3511,2020-12-16 00:01:32.36825+00,2020-12-16 00:01:32.368276+00,,0,KABUPATEN BONDOWOSO,,,35,
3512,2020-12-16 00:01:32.372083+00,2020-12-16 00:01:32.37212+00,,0,KABUPATEN SITUBONDO,,,35,
3513,2020-12-16 00:01:32.37586+00,2020-12-16 00:01:32.375894+00,,0,KABUPATEN PROBOLINGGO,,,35,
3514,2020-12-16 00:01:32.379841+00,2020-12-16 00:01:32.379855+00,,0,KABUPATEN PASURUAN,,,35,
3515,2020-12-16 00:01:32.38215+00,2020-12-16 00:01:32.382163+00,,0,KABUPATEN SIDOARJO,,,35,
3516,2020-12-16 00:01:32.386145+00,2020-12-16 00:01:32.386193+00,,0,KABUPATEN MOJOKERTO,,,35,
3517,2020-12-16 00:01:32.390619+00,2020-12-16 00:01:32.390644+00,,0,KABUPATEN JOMBANG,,,35,
3518,2020-12-16 00:01:32.394149+00,2020-12-16 00:01:32.394174+00,,0,KABUPATEN NGANJUK,,,35,
3519,2020-12-16 00:01:32.397732+00,2020-12-16 00:01:32.397758+00,,0,KABUPATEN MADIUN,,,35,
3520,2020-12-16 00:01:32.401212+00,2020-12-16 00:01:32.401237+00,,0,KABUPATEN MAGETAN,,,35,
3521,2020-12-16 00:01:32.404739+00,2020-12-16 00:01:32.404764+00,,0,KABUPATEN NGAWI,,,35,
3522,2020-12-16 00:01:32.408022+00,2020-12-16 00:01:32.408048+00,,0,KABUPATEN BOJONEGORO,,,35,
3523,2020-12-16 00:01:32.411401+00,2020-12-16 00:01:32.411428+00,,0,KABUPATEN TUBAN,,,35,
3524,2020-12-16 00:01:32.414505+00,2020-12-16 00:01:32.41453+00,,0,KABUPATEN LAMONGAN,,,35,
3525,2020-12-16 00:01:32.417731+00,2020-12-16 00:01:32.417761+00,,0,KABUPATEN GRESIK,,,35,
3526,2020-12-16 00:01:32.420914+00,2020-12-16 00:01:32.420945+00,,0,KABUPATEN BANGKALAN,,,35,
3527,2020-12-16 00:01:32.424459+00,2020-12-16 00:01:32.42449+00,,0,KABUPATEN SAMPANG,,,35,
3528,2020-12-16 00:01:32.42768+00,2020-12-16 00:01:32.427695+00,,0,KABUPATEN PAMEKASAN,,,35,
3529,2020-12-16 00:01:32.430096+00,2020-12-16 00:01:32.43011+00,,0,KABUPATEN SUMENEP,,,35,
3571,2020-12-16 00:01:32.432432+00,2020-12-16 00:01:32.432445+00,,0,KOTA KEDIRI,,,35,
3572,2020-12-16 00:01:32.43487+00,2020-12-16 00:01:32.434885+00,,0,KOTA BLITAR,,,35,
3573,2020-12-16 00:01:32.437722+00,2020-12-16 00:01:32.437737+00,,0,KOTA MALANG,,,35,
3574,2020-12-16 00:01:32.440545+00,2020-12-16 00:01:32.440561+00,,0,KOTA PROBOLINGGO,,,35,
3575,2020-12-16 00:01:32.443361+00,2020-12-16 00:01:32.443376+00,,0,KOTA PASURUAN,,,35,
3576,2020-12-16 00:01:32.445998+00,2020-12-16 00:01:32.446014+00,,0,KOTA MOJOKERTO,,,35,
3577,2020-12-16 00:01:32.448522+00,2020-12-16 00:01:32.448537+00,,0,KOTA MADIUN,,,35,
3578,2020-12-16 00:01:32.451096+00,2020-12-16 00:01:32.451112+00,,0,KOTA SURABAYA,,,35,
3579,2020-12-16 00:01:32.453756+00,2020-12-16 00:01:32.453772+00,,0,KOTA BATU,,,35,
3601,2020-12-16 00:01:32.45635+00,2020-12-16 00:01:32.456365+00,,0,KABUPATEN PANDEGLANG,,,36,
3602,2020-12-16 00:01:32.458806+00,2020-12-16 00:01:32.458821+00,,0,KABUPATEN LEBAK,,,36,
3603,2020-12-16 00:01:32.461229+00,2020-12-16 00:01:32.461244+00,,0,KABUPATEN TANGERANG,,,36,
3604,2020-12-16 00:01:32.463615+00,2020-12-16 00:01:32.46363+00,,0,KABUPATEN SERANG,,,36,
3671,2020-12-16 00:01:32.466009+00,2020-12-16 00:01:32.466024+00,,0,KOTA TANGERANG,,,36,
3672,2020-12-16 00:01:32.468118+00,2020-12-16 00:01:32.468133+00,,0,KOTA CILEGON,,,36,
3673,2020-12-16 00:01:32.470032+00,2020-12-16 00:01:32.470047+00,,0,KOTA SERANG,,,36,
3674,2020-12-16 00:01:32.472075+00,2020-12-16 00:01:32.472089+00,,0,KOTA TANGERANG SELATAN,,,36,
5101,2020-12-16 00:01:32.474073+00,2020-12-16 00:01:32.474088+00,,0,KABUPATEN JEMBRANA,,,51,
5102,2020-12-16 00:01:32.476117+00,2020-12-16 00:01:32.476131+00,,0,KABUPATEN TABANAN,,,51,
5103,2020-12-16 00:01:32.478291+00,2020-12-16 00:01:32.478305+00,,0,KABUPATEN BADUNG,,,51,
5104,2020-12-16 00:01:32.48119+00,2020-12-16 00:01:32.481204+00,,0,KABUPATEN GIANYAR,,,51,
5105,2020-12-16 00:01:32.483804+00,2020-12-16 00:01:32.483824+00,,0,KABUPATEN KLUNGKUNG,,,51,
5106,2020-12-16 00:01:32.486616+00,2020-12-16 00:01:32.486631+00,,0,KABUPATEN BANGLI,,,51,
5107,2020-12-16 00:01:32.489737+00,2020-12-16 00:01:32.489753+00,,0,KABUPATEN KARANG ASEM,,,51,
5108,2020-12-16 00:01:32.492697+00,2020-12-16 00:01:32.492712+00,,0,KABUPATEN BULELENG,,,51,
5171,2020-12-16 00:01:32.495537+00,2020-12-16 00:01:32.495552+00,,0,KOTA DENPASAR,,,51,
5201,2020-12-16 00:01:32.497945+00,2020-12-16 00:01:32.497959+00,,0,KABUPATEN LOMBOK BARAT,,,52,
5202,2020-12-16 00:01:32.500329+00,2020-12-16 00:01:32.500345+00,,0,KABUPATEN LOMBOK TENGAH,,,52,
5203,2020-12-16 00:01:32.5027+00,2020-12-16 00:01:32.502715+00,,0,KABUPATEN LOMBOK TIMUR,,,52,
5204,2020-12-16 00:01:32.505014+00,2020-12-16 00:01:32.50503+00,,0,KABUPATEN SUMBAWA,,,52,
5205,2020-12-16 00:01:32.50741+00,2020-12-16 00:01:32.507425+00,,0,KABUPATEN DOMPU,,,52,
5206,2020-12-16 00:01:32.509838+00,2020-12-16 00:01:32.509853+00,,0,KABUPATEN BIMA,,,52,
5207,2020-12-16 00:01:32.51234+00,2020-12-16 00:01:32.512355+00,,0,KABUPATEN SUMBAWA BARAT,,,52,
5208,2020-12-16 00:01:32.514716+00,2020-12-16 00:01:32.514739+00,,0,KABUPATEN LOMBOK UTARA,,,52,
5271,2020-12-16 00:01:32.51719+00,2020-12-16 00:01:32.517205+00,,0,KOTA MATARAM,,,52,
5272,2020-12-16 00:01:32.519658+00,2020-12-16 00:01:32.519673+00,,0,KOTA BIMA,,,52,
5301,2020-12-16 00:01:32.522064+00,2020-12-16 00:01:32.522079+00,,0,KABUPATEN SUMBA BARAT,,,53,
5302,2020-12-16 00:01:32.524491+00,2020-12-16 00:01:32.524506+00,,0,KABUPATEN SUMBA TIMUR,,,53,
5303,2020-12-16 00:01:32.527187+00,2020-12-16 00:01:32.527219+00,,0,KABUPATEN KUPANG,,,53,
5304,2020-12-16 00:01:32.53009+00,2020-12-16 00:01:32.530104+00,,0,KABUPATEN TIMOR TENGAH SELATAN,,,53,
5305,2020-12-16 00:01:32.532921+00,2020-12-16 00:01:32.532934+00,,0,KABUPATEN TIMOR TENGAH UTARA,,,53,
5306,2020-12-16 00:01:32.536277+00,2020-12-16 00:01:32.536292+00,,0,KABUPATEN BELU,,,53,
5307,2020-12-16 00:01:32.538604+00,2020-12-16 00:01:32.538619+00,,0,KABUPATEN ALOR,,,53,
5308,2020-12-16 00:01:32.541097+00,2020-12-16 00:01:32.541113+00,,0,KABUPATEN LEMBATA,,,53,
5309,2020-12-16 00:01:32.543657+00,2020-12-16 00:01:32.543673+00,,0,KABUPATEN FLORES TIMUR,,,53,
5310,2020-12-16 00:01:32.54585+00,2020-12-16 00:01:32.545864+00,,0,KABUPATEN SIKKA,,,53,
5311,2020-12-16 00:01:32.548171+00,2020-12-16 00:01:32.548186+00,,0,KABUPATEN ENDE,,,53,
5312,2020-12-16 00:01:32.550505+00,2020-12-16 00:01:32.55052+00,,0,KABUPATEN NGADA,,,53,
5313,2020-12-16 00:01:32.552839+00,2020-12-16 00:01:32.552853+00,,0,KABUPATEN MANGGARAI,,,53,
5314,2020-12-16 00:01:32.555241+00,2020-12-16 00:01:32.555255+00,,0,KABUPATEN ROTE NDAO,,,53,
5315,2020-12-16 00:01:32.557716+00,2020-12-16 00:01:32.557731+00,,0,KABUPATEN MANGGARAI BARAT,,,53,
5316,2020-12-16 00:01:32.560163+00,2020-12-16 00:01:32.560177+00,,0,KABUPATEN SUMBA TENGAH,,,53,
5317,2020-12-16 00:01:32.562916+00,2020-12-16 00:01:32.562931+00,,0,KABUPATEN SUMBA BARAT DAYA,,,53,
5318,2020-12-16 00:01:32.565892+00,2020-12-16 00:01:32.565907+00,,0,KABUPATEN NAGEKEO,,,53,
5319,2020-12-16 00:01:32.568433+00,2020-12-16 00:01:32.568447+00,,0,KABUPATEN MANGGARAI TIMUR,,,53,
5320,2020-12-16 00:01:32.570802+00,2020-12-16 00:01:32.570817+00,,0,KABUPATEN SABU RAIJUA,,,53,
5321,2020-12-16 00:01:32.573265+00,2020-12-16 00:01:32.573281+00,,0,KABUPATEN MALAKA,,,53,
5371,2020-12-16 00:01:32.575712+00,2020-12-16 00:01:32.575727+00,,0,KOTA KUPANG,,,53,
6101,2020-12-16 00:01:32.578214+00,2020-12-16 00:01:32.578272+00,,0,KABUPATEN SAMBAS,,,61,
6102,2020-12-16 00:01:32.582015+00,2020-12-16 00:01:32.582055+00,,0,KABUPATEN BENGKAYANG,,,61,
6103,2020-12-16 00:01:32.585776+00,2020-12-16 00:01:32.585815+00,,0,KABUPATEN LANDAK,,,61,
6104,2020-12-16 00:01:32.589377+00,2020-12-16 00:01:32.589413+00,,0,KABUPATEN MEMPAWAH,,,61,
6105,2020-12-16 00:01:32.592815+00,2020-12-16 00:01:32.592828+00,,0,KABUPATEN SANGGAU,,,61,
6106,2020-12-16 00:01:32.595388+00,2020-12-16 00:01:32.595402+00,,0,KABUPATEN KETAPANG,,,61,
6107,2020-12-16 00:01:32.598026+00,2020-12-16 00:01:32.598039+00,,0,KABUPATEN SINTANG,,,61,
6108,2020-12-16 00:01:32.6004+00,2020-12-16 00:01:32.600413+00,,0,KABUPATEN KAPUAS HULU,,,61,
6109,2020-12-16 00:01:32.602818+00,2020-12-16 00:01:32.602832+00,,0,KABUPATEN SEKADAU,,,61,
6110,2020-12-16 00:01:32.605+00,2020-12-16 00:01:32.605012+00,,0,KABUPATEN MELAWI,,,61,
6111,2020-12-16 00:01:32.607197+00,2020-12-16 00:01:32.607225+00,,0,KABUPATEN KAYONG UTARA,,,61,
6112,2020-12-16 00:01:32.609135+00,2020-12-16 00:01:32.609147+00,,0,KABUPATEN KUBU RAYA,,,61,
6171,2020-12-16 00:01:32.61085+00,2020-12-16 00:01:32.610861+00,,0,KOTA PONTIANAK,,,61,
6172,2020-12-16 00:01:32.612435+00,2020-12-16 00:01:32.612447+00,,0,KOTA SINGKAWANG,,,61,
6201,2020-12-16 00:01:32.614147+00,2020-12-16 00:01:32.614158+00,,0,KABUPATEN KOTAWARINGIN BARAT,,,62,
6202,2020-12-16 00:01:32.615862+00,2020-12-16 00:01:32.615874+00,,0,KABUPATEN KOTAWARINGIN TIMUR,,,62,
6203,2020-12-16 00:01:32.617574+00,2020-12-16 00:01:32.617586+00,,0,KABUPATEN KAPUAS,,,62,
6204,2020-12-16 00:01:32.619185+00,2020-12-16 00:01:32.619196+00,,0,KABUPATEN BARITO SELATAN,,,62,
6205,2020-12-16 00:01:32.620929+00,2020-12-16 00:01:32.62094+00,,0,KABUPATEN BARITO UTARA,,,62,
6206,2020-12-16 00:01:32.622664+00,2020-12-16 00:01:32.622675+00,,0,KABUPATEN SUKAMARA,,,62,
6207,2020-12-16 00:01:32.624357+00,2020-12-16 00:01:32.624369+00,,0,KABUPATEN LAMANDAU,,,62,
6208,2020-12-16 00:01:32.626098+00,2020-12-16 00:01:32.626109+00,,0,KABUPATEN SERUYAN,,,62,
6209,2020-12-16 00:01:32.627839+00,2020-12-16 00:01:32.627851+00,,0,KABUPATEN KATINGAN,,,62,
6210,2020-12-16 00:01:32.629466+00,2020-12-16 00:01:32.629477+00,,0,KABUPATEN PULANG PISAU,,,62,
6211,2020-12-16 00:01:32.631183+00,2020-12-16 00:01:32.631196+00,,0,KABUPATEN GUNUNG MAS,,,62,
6212,2020-12-16 00:01:32.633102+00,2020-12-16 00:01:32.633117+00,,0,KABUPATEN BARITO TIMUR,,,62,
6213,2020-12-16 00:01:32.635484+00,2020-12-16 00:01:32.635502+00,,0,KABUPATEN MURUNG RAYA,,,62,
6271,2020-12-16 00:01:32.637629+00,2020-12-16 00:01:32.637644+00,,0,KOTA PALANGKA RAYA,,,62,
6301,2020-12-16 00:01:32.639704+00,2020-12-16 00:01:32.639718+00,,0,KABUPATEN TANAH LAUT,,,63,
6302,2020-12-16 00:01:32.642138+00,2020-12-16 00:01:32.642151+00,,0,KABUPATEN KOTA BARU,,,63,
6303,2020-12-16 00:01:32.644598+00,2020-12-16 00:01:32.644612+00,,0,KABUPATEN BANJAR,,,63,
6304,2020-12-16 00:01:32.647185+00,2020-12-16 00:01:32.64721+00,,0,KABUPATEN BARITO KUALA,,,63,
6305,2020-12-16 00:01:32.649453+00,2020-12-16 00:01:32.649467+00,,0,KABUPATEN TAPIN,,,63,
6306,2020-12-16 00:01:32.651829+00,2020-12-16 00:01:32.651842+00,,0,KABUPATEN HULU SUNGAI SELATAN,,,63,
6307,2020-12-16 00:01:32.654048+00,2020-12-16 00:01:32.65406+00,,0,KABUPATEN HULU SUNGAI TENGAH,,,63,
6308,2020-12-16 00:01:32.656111+00,2020-12-16 00:01:32.656124+00,,0,KABUPATEN HULU SUNGAI UTARA,,,63,
6309,2020-12-16 00:01:32.658297+00,2020-12-16 00:01:32.65831+00,,0,KABUPATEN TABALONG,,,63,
6310,2020-12-16 00:01:32.66039+00,2020-12-16 00:01:32.660404+00,,0,KABUPATEN TANAH BUMBU,,,63,
6311,2020-12-16 00:01:32.66223+00,2020-12-16 00:01:32.662243+00,,0,KABUPATEN BALANGAN,,,63,
6371,2020-12-16 00:01:32.663941+00,2020-12-16 00:01:32.663953+00,,0,KOTA BANJARMASIN,,,63,
6372,2020-12-16 00:01:32.665819+00,2020-12-16 00:01:32.665833+00,,0,KOTA BANJAR BARU,,,63,
6401,2020-12-16 00:01:32.66784+00,2020-12-16 00:01:32.667853+00,,0,KABUPATEN PASER,,,64,
6402,2020-12-16 00:01:32.669872+00,2020-12-16 00:01:32.669885+00,,0,KABUPATEN KUTAI BARAT,,,64,
6403,2020-12-16 00:01:32.671953+00,2020-12-16 00:01:32.671967+00,,0,KABUPATEN KUTAI KARTANEGARA,,,64,
6404,2020-12-16 00:01:32.673884+00,2020-12-16 00:01:32.673897+00,,0,KABUPATEN KUTAI TIMUR,,,64,
6405,2020-12-16 00:01:32.675725+00,2020-12-16 00:01:32.675737+00,,0,KABUPATEN BERAU,,,64,
6409,2020-12-16 00:01:32.677407+00,2020-12-16 00:01:32.677419+00,,0,KABUPATEN PENAJAM PASER UTARA,,,64,
6411,2020-12-16 00:01:32.679007+00,2020-12-16 00:01:32.679018+00,,0,KABUPATEN MAHAKAM HULU,,,64,
6471,2020-12-16 00:01:32.680782+00,2020-12-16 00:01:32.680794+00,,0,KOTA BALIKPAPAN,,,64,
6472,2020-12-16 00:01:32.682527+00,2020-12-16 00:01:32.682539+00,,0,KOTA SAMARINDA,,,64,
6474,2020-12-16 00:01:32.684564+00,2020-12-16 00:01:32.684577+00,,0,KOTA BONTANG,,,64,
6501,2020-12-16 00:01:32.686375+00,2020-12-16 00:01:32.686388+00,,0,KABUPATEN MALINAU,,,65,
6502,2020-12-16 00:01:32.689365+00,2020-12-16 00:01:32.68938+00,,0,KABUPATEN BULUNGAN,,,65,
6503,2020-12-16 00:01:32.693482+00,2020-12-16 00:01:32.693526+00,,0,KABUPATEN TANA TIDUNG,,,65,
6504,2020-12-16 00:01:32.697334+00,2020-12-16 00:01:32.697376+00,,0,KABUPATEN NUNUKAN,,,65,
6571,2020-12-16 00:01:32.700025+00,2020-12-16 00:01:32.700039+00,,0,KOTA TARAKAN,,,65,
7101,2020-12-16 00:01:32.702025+00,2020-12-16 00:01:32.702039+00,,0,KABUPATEN BOLAANG MONGONDOW,,,71,
7102,2020-12-16 00:01:32.704274+00,2020-12-16 00:01:32.704288+00,,0,KABUPATEN MINAHASA,,,71,
7103,2020-12-16 00:01:32.707725+00,2020-12-16 00:01:32.707768+00,,0,KABUPATEN KEPULAUAN SANGIHE,,,71,
7104,2020-12-16 00:01:32.71147+00,2020-12-16 00:01:32.711511+00,,0,KABUPATEN KEPULAUAN TALAUD,,,71,
7105,2020-12-16 00:01:32.715028+00,2020-12-16 00:01:32.715047+00,,0,KABUPATEN MINAHASA SELATAN,,,71,
7106,2020-12-16 00:01:32.717329+00,2020-12-16 00:01:32.71734+00,,0,KABUPATEN MINAHASA UTARA,,,71,
7107,2020-12-16 00:01:32.71965+00,2020-12-16 00:01:32.719663+00,,0,KABUPATEN BOLAANG MONGONDOW UTARA,,,71,
7108,2020-12-16 00:01:32.721896+00,2020-12-16 00:01:32.721909+00,,0,KABUPATEN SIAU TAGULANDANG BIARO,,,71,
7109,2020-12-16 00:01:32.724115+00,2020-12-16 00:01:32.724128+00,,0,KABUPATEN MINAHASA TENGGARA,,,71,
7110,2020-12-16 00:01:32.726321+00,2020-12-16 00:01:32.726333+00,,0,KABUPATEN BOLAANG MONGONDOW SELATAN,,,71,
7111,2020-12-16 00:01:32.728445+00,2020-12-16 00:01:32.728457+00,,0,KABUPATEN BOLAANG MONGONDOW TIMUR,,,71,
7171,2020-12-16 00:01:32.730491+00,2020-12-16 00:01:32.730503+00,,0,KOTA MANADO,,,71,
7172,2020-12-16 00:01:32.732766+00,2020-12-16 00:01:32.73278+00,,0,KOTA BITUNG,,,71,
7173,2020-12-16 00:01:32.734813+00,2020-12-16 00:01:32.734827+00,,0,KOTA TOMOHON,,,71,
7174,2020-12-16 00:01:32.73662+00,2020-12-16 00:01:32.736633+00,,0,KOTA KOTAMOBAGU,,,71,
7201,2020-12-16 00:01:32.738389+00,2020-12-16 00:01:32.738401+00,,0,KABUPATEN BANGGAI KEPULAUAN,,,72,
7202,2020-12-16 00:01:32.740056+00,2020-12-16 00:01:32.740068+00,,0,KABUPATEN BANGGAI,,,72,
7203,2020-12-16 00:01:32.742127+00,2020-12-16 00:01:32.742141+00,,0,KABUPATEN MOROWALI,,,72,
7204,2020-12-16 00:01:32.744346+00,2020-12-16 00:01:32.744359+00,,0,KABUPATEN POSO,,,72,
7205,2020-12-16 00:01:32.746736+00,2020-12-16 00:01:32.746749+00,,0,KABUPATEN DONGGALA,,,72,
7206,2020-12-16 00:01:32.749282+00,2020-12-16 00:01:32.749294+00,,0,KABUPATEN TOLI-TOLI,,,72,
7207,2020-12-16 00:01:32.751227+00,2020-12-16 00:01:32.75124+00,,0,KABUPATEN BUOL,,,72,
7208,2020-12-16 00:01:32.75321+00,2020-12-16 00:01:32.753222+00,,0,KABUPATEN PARIGI MOUTONG,,,72,
7209,2020-12-16 00:01:32.755275+00,2020-12-16 00:01:32.755289+00,,0,KABUPATEN TOJO UNA-UNA,,,72,
7210,2020-12-16 00:01:32.757411+00,2020-12-16 00:01:32.757424+00,,0,KABUPATEN SIGI,,,72,
7211,2020-12-16 00:01:32.759241+00,2020-12-16 00:01:32.759254+00,,0,KABUPATEN BANGGAI LAUT,,,72,
7212,2020-12-16 00:01:32.760916+00,2020-12-16 00:01:32.760928+00,,0,KABUPATEN MOROWALI UTARA,,,72,
7271,2020-12-16 00:01:32.762546+00,2020-12-16 00:01:32.762557+00,,0,KOTA PALU,,,72,
7301,2020-12-16 00:01:32.764197+00,2020-12-16 00:01:32.764209+00,,0,KABUPATEN KEPULAUAN SELAYAR,,,73,
7302,2020-12-16 00:01:32.765885+00,2020-12-16 00:01:32.765897+00,,0,KABUPATEN BULUKUMBA,,,73,
7303,2020-12-16 00:01:32.767948+00,2020-12-16 00:01:32.767961+00,,0,KABUPATEN BANTAENG,,,73,
7304,2020-12-16 00:01:32.769997+00,2020-12-16 00:01:32.77001+00,,0,KABUPATEN JENEPONTO,,,73,
7305,2020-12-16 00:01:32.772107+00,2020-12-16 00:01:32.772119+00,,0,KABUPATEN TAKALAR,,,73,
7306,2020-12-16 00:01:32.77407+00,2020-12-16 00:01:32.774082+00,,0,KABUPATEN GOWA,,,73,
7307,2020-12-16 00:01:32.775864+00,2020-12-16 00:01:32.775875+00,,0,KABUPATEN SINJAI,,,73,
7308,2020-12-16 00:01:32.777977+00,2020-12-16 00:01:32.777989+00,,0,KABUPATEN MAROS,,,73,
7309,2020-12-16 00:01:32.779767+00,2020-12-16 00:01:32.77978+00,,0,KABUPATEN PANGKAJENE DAN KEPULAUAN,,,73,
7310,2020-12-16 00:01:32.781535+00,2020-12-16 00:01:32.781547+00,,0,KABUPATEN BARRU,,,73,
7311,2020-12-16 00:01:32.783958+00,2020-12-16 00:01:32.783971+00,,0,KABUPATEN BONE,,,73,
7312,2020-12-16 00:01:32.785764+00,2020-12-16 00:01:32.785777+00,,0,KABUPATEN SOPPENG,,,73,
7313,2020-12-16 00:01:32.787573+00,2020-12-16 00:01:32.787585+00,,0,KABUPATEN WAJO,,,73,
7314,2020-12-16 00:01:32.789497+00,2020-12-16 00:01:32.789509+00,,0,KABUPATEN SIDENRENG RAPPANG,,,73,
7315,2020-12-16 00:01:32.791372+00,2020-12-16 00:01:32.791384+00,,0,KABUPATEN PINRANG,,,73,
7316,2020-12-16 00:01:32.793273+00,2020-12-16 00:01:32.793284+00,,0,KABUPATEN ENREKANG,,,73,
7317,2020-12-16 00:01:32.795245+00,2020-12-16 00:01:32.795258+00,,0,KABUPATEN LUWU,,,73,
7318,2020-12-16 00:01:32.797229+00,2020-12-16 00:01:32.797241+00,,0,KABUPATEN TANA TORAJA,,,73,
7322,2020-12-16 00:01:32.798979+00,2020-12-16 00:01:32.798991+00,,0,KABUPATEN LUWU UTARA,,,73,
7325,2020-12-16 00:01:32.800801+00,2020-12-16 00:01:32.800813+00,,0,KABUPATEN LUWU TIMUR,,,73,
7326,2020-12-16 00:01:32.802518+00,2020-12-16 00:01:32.802529+00,,0,KABUPATEN TORAJA UTARA,,,73,
7371,2020-12-16 00:01:32.804122+00,2020-12-16 00:01:32.804133+00,,0,KOTA MAKASSAR,,,73,
7372,2020-12-16 00:01:32.805843+00,2020-12-16 00:01:32.805855+00,,0,KOTA PAREPARE,,,73,
7373,2020-12-16 00:01:32.807642+00,2020-12-16 00:01:32.807655+00,,0,KOTA PALOPO,,,73,
7401,2020-12-16 00:01:32.8094+00,2020-12-16 00:01:32.809412+00,,0,KABUPATEN BUTON,,,74,
7402,2020-12-16 00:01:32.811085+00,2020-12-16 00:01:32.811097+00,,0,KABUPATEN MUNA,,,74,
7403,2020-12-16 00:01:32.812804+00,2020-12-16 00:01:32.812815+00,,0,KABUPATEN KONAWE,,,74,
7404,2020-12-16 00:01:32.814454+00,2020-12-16 00:01:32.814466+00,,0,KABUPATEN KOLAKA,,,74,
7405,2020-12-16 00:01:32.817015+00,2020-12-16 00:01:32.817046+00,,0,KABUPATEN KONAWE SELATAN,,,74,
7406,2020-12-16 00:01:32.81995+00,2020-12-16 00:01:32.819981+00,,0,KABUPATEN BOMBANA,,,74,
7407,2020-12-16 00:01:32.822754+00,2020-12-16 00:01:32.822781+00,,0,KABUPATEN WAKATOBI,,,74,
7408,2020-12-16 00:01:32.825529+00,2020-12-16 00:01:32.825556+00,,0,KABUPATEN KOLAKA UTARA,,,74,
7409,2020-12-16 00:01:32.828587+00,2020-12-16 00:01:32.828613+00,,0,KABUPATEN BUTON UTARA,,,74,
7410,2020-12-16 00:01:32.831522+00,2020-12-16 00:01:32.831547+00,,0,KABUPATEN KONAWE UTARA,,,74,
7411,2020-12-16 00:01:32.834356+00,2020-12-16 00:01:32.834371+00,,0,KABUPATEN KOLAKA TIMUR,,,74,
7412,2020-12-16 00:01:32.837227+00,2020-12-16 00:01:32.83724+00,,0,KABUPATEN KONAWE KEPULAUAN,,,74,
7413,2020-12-16 00:01:32.839712+00,2020-12-16 00:01:32.839735+00,,0,KABUPATEN MUNA BARAT,,,74,
7414,2020-12-16 00:01:32.842696+00,2020-12-16 00:01:32.84271+00,,0,KABUPATEN BUTON TENGAH,,,74,
7415,2020-12-16 00:01:32.845102+00,2020-12-16 00:01:32.845116+00,,0,KABUPATEN BUTON SELATAN,,,74,
7471,2020-12-16 00:01:32.847742+00,2020-12-16 00:01:32.847756+00,,0,KOTA KENDARI,,,74,
7472,2020-12-16 00:01:32.850383+00,2020-12-16 00:01:32.850397+00,,0,KOTA BAUBAU,,,74,
7501,2020-12-16 00:01:32.853094+00,2020-12-16 00:01:32.853108+00,,0,KABUPATEN BOALEMO,,,75,
7502,2020-12-16 00:01:32.855629+00,2020-12-16 00:01:32.855643+00,,0,KABUPATEN GORONTALO,,,75,
7503,2020-12-16 00:01:32.857907+00,2020-12-16 00:01:32.857919+00,,0,KABUPATEN POHUWATO,,,75,
7504,2020-12-16 00:01:32.860431+00,2020-12-16 00:01:32.860445+00,,0,KABUPATEN BONE BOLANGO,,,75,
7505,2020-12-16 00:01:32.863031+00,2020-12-16 00:01:32.863046+00,,0,KABUPATEN GORONTALO UTARA,,,75,
7571,2020-12-16 00:01:32.865788+00,2020-12-16 00:01:32.865801+00,,0,KOTA GORONTALO,,,75,
7601,2020-12-16 00:01:32.868418+00,2020-12-16 00:01:32.868432+00,,0,KABUPATEN MAJENE,,,76,
